height,weight,label
189,35,thin
122,39,fat
131,45,fat
131,65,fat
124,71,fat
168,51,thin
188,62,thin
184,64,normal
181,71,normal
140,64,fat
193,59,thin
175,41,thin
180,63,normal
178,68,normal
122,36,normal
158,38,thin
157,60,normal
183,73,normal
157,75,fat
166,65,normal
193,63,thin
120,67,fat
121,44,fat
197,69,thin
129,45,fat
199,54,thin
153,70,fat
152,50,normal
153,60,fat
184,80,normal
172,71,normal
131,44,fat
128,68,fat
156,63,fat
159,70,fat
171,71,normal
134,47,fat
122,67,fat
161,72,fat
149,68,fat
129,49,fat
139,60,fat
155,42,thin
174,71,normal
199,56,thin
152,72,fat
124,51,fat
129,74,fat
139,64,fat
121,61,fat
122,37,normal
196,67,thin
197,72,normal
120,61,fat
129,35,normal
166,75,fat
146,39,thin
178,66,normal
142,48,normal
187,55,thin
161,41,thin
128,69,fat
141,39,normal
190,73,normal
160,55,normal
183,45,thin
178,44,thin
132,41,normal
145,36,thin
144,69,fat
186,50,thin
167,38,thin
121,45,fat
193,43,thin
164,74,fat
175,61,normal
152,46,normal
175,64,normal
142,76,fat
184,61,thin
124,80,fat
130,73,fat
159,73,fat
157,45,thin
164,37,thin
194,78,normal
161,39,thin
160,51,normal
142,72,fat
157,75,fat
196,40,thin
170,77,fat
140,73,fat
143,62,fat
195,44,thin
183,48,thin
197,62,thin
146,57,fat
175,67,normal
152,48,normal
158,67,fat
144,70,fat
142,69,fat
141,47,normal
180,76,normal
165,58,normal
186,64,thin
130,57,fat
121,35,normal
150,64,fat
137,45,normal
158,46,thin
179,80,normal
166,79,fat
192,62,thin
139,59,fat
166,43,thin
146,40,normal
192,69,normal
174,46,thin
192,61,thin
132,50,fat
125,71,fat
149,61,fat
138,38,normal
130,69,fat
152,68,fat
190,40,thin
162,61,normal
146,48,normal
161,48,normal
120,65,fat
130,74,fat
169,74,fat
196,44,thin
194,54,thin
173,51,thin
126,50,fat
171,70,normal
138,55,fat
154,76,fat
190,57,thin
187,48,thin
160,75,fat
186,37,thin
142,47,normal
174,77,normal
198,78,normal
170,48,thin
200,76,normal
194,54,thin
177,60,normal
200,38,thin
176,41,thin
131,43,normal
200,35,thin
194,55,thin
173,57,normal
140,61,fat
175,70,normal
182,60,thin
153,79,fat
195,56,thin
155,52,normal
150,41,thin
195,55,thin
138,45,normal
196,37,thin
187,64,thin
167,48,thin
128,67,fat
165,68,normal
158,80,fat
181,63,normal
188,64,thin
173,58,normal
157,79,fat
199,61,thin
126,47,fat
154,48,normal
187,48,thin
194,44,thin
144,79,fat
139,54,fat
149,54,normal
124,52,fat
130,68,fat
192,74,normal
132,65,fat
164,36,thin
135,57,fat
169,55,normal
163,70,fat
198,58,thin
126,55,fat
185,80,normal
179,67,normal
125,48,fat
193,62,thin
155,80,fat
181,70,normal
182,50,thin
174,52,thin
128,67,fat
165,41,thin
163,59,normal
132,65,fat
191,55,thin
191,67,thin
166,36,thin
173,62,normal
173,64,normal
190,57,thin
174,61,normal
199,44,thin
152,71,fat
141,40,normal
124,78,fat
131,56,fat
184,59,thin
146,71,fat
199,55,thin
157,35,thin
187,38,thin
151,55,normal
149,59,fat
123,68,fat
156,66,fat
151,41,thin
172,47,thin
122,55,fat
166,71,fat
122,52,fat
164,39,thin
159,59,normal
192,56,thin
159,69,fat
173,40,thin
144,58,fat
167,37,thin
195,35,thin
128,71,fat
156,48,normal
200,59,thin
198,63,thin
135,55,fat
129,58,fat
169,54,normal
122,47,fat
179,73,normal
145,57,fat
164,75,fat
149,58,fat
125,59,fat
158,80,fat
196,72,normal
126,62,fat
146,45,normal
124,72,fat
164,77,fat
185,58,thin
171,50,thin
196,35,thin
121,44,fat
179,76,normal
172,72,normal
121,59,fat
182,73,normal
189,37,thin
176,69,normal
192,36,thin
153,43,thin
161,60,normal
171,39,thin
180,48,thin
154,54,normal
165,36,thin
163,50,normal
174,35,thin
144,38,thin
137,67,fat
147,74,fat
134,46,fat
172,71,normal
141,56,fat
194,44,thin
193,48,thin
191,73,normal
167,74,fat
161,42,thin
177,47,thin
142,74,fat
176,69,normal
120,60,fat
123,41,fat
170,70,normal
140,37,normal
169,35,thin
120,41,fat
179,80,normal
127,47,fat
149,66,fat
125,79,fat
172,44,thin
162,70,fat
125,43,fat
126,61,fat
197,35,thin
199,49,thin
188,61,thin
166,78,fat
190,35,thin
132,49,fat
186,37,thin
187,41,thin
145,60,fat
177,43,thin
147,72,fat
123,39,fat
132,55,fat
187,64,thin
163,50,normal
172,62,normal
196,55,thin
120,42,fat
161,54,normal
197,42,thin
120,52,fat
176,56,thin
133,42,normal
130,74,fat
137,39,normal
199,61,thin
184,54,thin
120,59,fat
139,43,normal
157,45,thin
172,58,normal
120,74,fat
135,70,fat
186,36,thin
133,43,normal
135,79,fat
182,46,thin
122,36,normal
192,77,normal
193,49,thin
162,42,thin
187,76,normal
164,61,normal
156,49,normal
193,38,thin
151,59,fat
195,40,thin
173,62,normal
187,60,thin
124,67,fat
133,41,normal
168,36,thin
121,37,normal
190,53,thin
124,71,fat
126,50,fat
194,76,normal
153,37,thin
138,40,normal
142,77,fat
178,77,normal
144,45,normal
151,78,fat
185,80,normal
191,60,thin
171,39,thin
150,56,normal
121,52,fat
130,74,fat
166,64,normal
197,71,thin
171,73,normal
171,53,thin
197,60,thin
122,77,fat
179,43,thin
139,47,normal
149,76,fat
131,78,fat
153,55,normal
143,42,normal
154,72,fat
173,53,thin
173,39,thin
147,40,normal
146,80,fat
139,42,normal
194,60,thin
184,75,normal
182,66,normal
166,41,thin
128,67,fat
129,43,fat
179,39,thin
193,55,thin
122,66,fat
183,80,normal
130,52,fat
167,56,normal
156,68,fat
155,72,fat
176,55,thin
144,42,normal
137,49,fat
183,47,thin
126,63,fat
134,50,fat
141,61,fat
128,44,fat
172,37,thin
183,67,normal
138,55,fat
156,53,normal
137,68,fat
148,44,normal
141,51,fat
136,36,normal
157,57,normal
170,65,normal
148,67,fat
149,78,fat
165,49,thin
163,72,fat
185,63,thin
151,49,normal
197,35,thin
200,70,thin
190,53,thin
120,47,fat
159,63,normal
151,76,fat
188,35,thin
159,53,normal
165,66,normal
125,51,fat
148,45,normal
150,44,normal
125,36,normal
140,72,fat
149,59,fat
153,76,fat
148,63,fat
179,49,thin
168,64,normal
129,60,fat
176,36,thin
136,52,fat
120,52,fat
161,54,normal
129,37,normal
180,57,thin
141,60,fat
135,76,fat
157,41,thin
181,42,thin
193,45,thin
198,56,thin
164,51,normal
161,79,fat
196,49,thin
150,80,fat
172,63,normal
181,66,normal
139,63,fat
136,55,fat
198,62,thin
184,55,thin
139,41,normal
164,67,normal
167,73,fat
126,60,fat
144,74,fat
181,53,thin
126,48,fat
163,68,fat
163,49,thin
137,63,fat
156,73,fat
187,78,normal
161,59,normal
155,74,fat
161,48,normal
180,53,thin
151,75,fat
154,78,fat
175,56,thin
185,42,thin
172,52,thin
184,60,thin
163,61,normal
165,45,thin
168,48,thin
132,35,normal
158,35,thin
171,70,normal
194,41,thin
140,53,fat
175,79,fat
154,52,normal
131,75,fat
196,52,thin
151,35,thin
132,38,normal
192,76,normal
145,54,fat
168,71,normal
163,38,thin
194,54,thin
148,79,fat
156,63,fat
123,71,fat
164,57,normal
166,67,normal
143,71,fat
181,40,thin
138,46,normal
155,52,normal
137,61,fat
188,79,normal
151,59,fat
172,42,thin
123,77,fat
131,78,fat
194,69,thin
199,38,thin
163,48,thin
175,38,thin
190,75,normal
147,35,thin
151,72,fat
182,44,thin
147,49,normal
159,61,normal
155,51,normal
199,53,thin
193,45,thin
153,77,fat
129,37,normal
146,59,fat
136,41,normal
181,39,thin
150,43,normal
132,42,normal
142,67,fat
177,59,normal
158,37,thin
133,64,fat
134,39,normal
196,76,normal
181,73,normal
140,59,fat
150,44,normal
159,48,normal
146,80,fat
134,53,fat
137,42,normal
152,35,thin
171,74,normal
135,48,fat
163,64,normal
184,49,thin
137,77,fat
177,41,thin
187,42,thin
161,69,fat
176,47,thin
120,63,fat
163,75,fat
196,54,thin
147,59,fat
175,40,thin
177,76,normal
181,53,thin
137,69,fat
157,64,fat
142,79,fat
133,78,fat
185,46,thin
183,48,thin
200,45,thin
191,39,thin
173,43,thin
155,39,thin
131,76,fat
153,72,fat
187,36,thin
193,61,thin
175,60,normal
172,45,thin
177,53,thin
151,44,normal
199,36,thin
179,70,normal
142,35,thin
127,41,normal
154,70,fat
185,60,thin
187,53,thin
145,62,fat
192,48,thin
188,71,normal
184,68,normal
126,56,fat
200,73,thin
128,43,fat
140,46,normal
160,66,fat
138,73,fat
143,43,normal
132,56,fat
146,56,fat
163,73,fat
123,77,fat
192,44,thin
171,49,thin
160,72,fat
126,69,fat
197,67,thin
139,48,normal
186,51,thin
139,58,fat
128,80,fat
178,75,normal
163,66,normal
197,78,normal
196,63,thin
134,77,fat
192,61,thin
198,35,thin
150,67,fat
144,48,normal
162,67,fat
132,52,fat
196,66,thin
185,53,thin
183,65,normal
146,54,normal
153,55,normal
139,48,normal
165,54,normal
132,45,fat
200,67,thin
168,46,thin
183,79,normal
148,64,fat
139,69,fat
126,76,fat
170,38,thin
170,60,normal
127,46,fat
194,44,thin
139,45,normal
164,59,normal
150,61,fat
193,51,thin
192,77,normal
134,44,normal
151,44,normal
155,65,fat
127,56,fat
183,72,normal
188,38,thin
198,38,thin
158,76,fat
156,40,thin
145,58,fat
157,57,normal
161,70,fat
125,77,fat
170,74,fat
157,64,fat
176,53,thin
141,35,thin
178,68,normal
141,64,fat
136,44,normal
160,37,thin
173,55,thin
130,67,fat
141,80,fat
159,76,fat
134,56,fat
137,51,fat
169,49,thin
195,40,thin
129,69,fat
189,72,normal
146,49,normal
198,67,thin
127,78,fat
181,76,normal
156,64,fat
139,75,fat
179,58,thin
183,65,normal
198,56,thin
178,72,normal
124,70,fat
153,47,normal
140,66,fat
148,72,fat
141,76,fat
135,52,fat
183,46,thin
125,59,fat
132,49,fat
149,79,fat
170,47,thin
200,61,thin
200,37,thin
177,35,thin
142,71,fat
175,63,normal
153,78,fat
158,75,fat
176,40,thin
179,73,normal
175,38,thin
186,38,thin
194,71,normal
188,39,thin
169,49,thin
152,67,fat
164,54,normal
182,77,normal
199,40,thin
144,74,fat
193,51,thin
177,48,thin
120,62,fat
136,61,fat
152,49,normal
200,40,thin
154,66,fat
198,46,thin
156,64,fat
194,67,thin
190,40,thin
164,54,normal
141,68,fat
177,56,thin
186,37,thin
154,78,fat
133,45,normal
123,70,fat
196,50,thin
184,64,normal
159,42,thin
171,49,thin
123,46,fat
199,41,thin
182,47,thin
174,80,fat
198,42,thin
200,45,thin
149,67,fat
153,47,normal
140,41,normal
141,64,fat
148,55,normal
135,78,fat
123,36,normal
151,48,normal
169,45,thin
189,50,thin
165,57,normal
178,55,thin
199,74,normal
152,48,normal
130,35,normal
148,59,fat
143,65,fat
133,63,fat
126,66,fat
197,40,thin
164,36,thin
138,76,fat
194,78,normal
171,43,thin
151,42,thin
170,79,fat
181,56,thin
187,69,normal
170,51,thin
142,37,thin
181,71,normal
187,57,thin
174,53,thin
145,67,fat
163,80,fat
180,58,thin
176,45,thin
136,74,fat
170,78,fat
165,35,thin
185,47,thin
148,38,thin
129,70,fat
144,49,normal
165,52,normal
180,52,thin
159,77,fat
133,36,normal
184,65,normal
130,74,fat
150,61,fat
162,49,normal
138,46,normal
183,78,normal
128,78,fat
194,66,thin
148,39,thin
181,62,normal
137,55,fat
131,80,fat
159,49,normal
180,73,normal
173,68,normal
154,43,thin
128,68,fat
177,36,thin
186,69,normal
140,63,fat
146,77,fat
177,44,thin
126,80,fat
134,66,fat
126,48,fat
200,61,thin
129,58,fat
150,70,fat
173,62,normal
183,46,thin
168,69,normal
160,58,normal
186,80,normal
129,68,fat
190,65,thin
174,79,fat
181,58,thin
127,68,fat
164,57,normal
192,65,thin
182,40,thin
154,68,fat
139,56,fat
144,53,fat
182,63,normal
198,57,thin
131,54,fat
159,63,normal
151,77,fat
190,46,thin
179,49,thin
131,51,fat
159,66,fat
162,75,fat
130,63,fat
148,78,fat
193,46,thin
145,47,normal
181,70,normal
188,59,thin
162,45,thin
152,37,thin
188,50,thin
150,51,normal
123,52,fat
120,71,fat
133,66,fat
144,44,normal
143,73,fat
191,58,thin
132,51,fat
192,80,normal
176,35,thin
179,44,thin
128,58,fat
167,54,normal
176,61,normal
137,59,fat
188,52,thin
138,72,fat
120,50,fat
155,77,fat
150,46,normal
187,41,thin
181,47,thin
122,73,fat
191,69,normal
166,57,normal
178,54,thin
131,39,normal
125,72,fat
167,74,fat
181,44,thin
172,67,normal
174,55,thin
131,72,fat
181,49,thin
138,37,normal
173,58,normal
155,44,thin
149,39,thin
125,38,normal
161,39,thin
189,35,thin
179,69,normal
124,57,fat
188,60,thin
191,59,thin
177,65,normal
171,40,thin
169,45,thin
153,66,fat
195,62,thin
156,70,fat
156,79,fat
129,42,normal
159,41,thin
129,53,fat
183,41,thin
170,65,normal
158,50,normal
188,64,thin
159,46,thin
147,68,fat
181,56,thin
185,54,thin
180,67,normal
164,42,thin
146,50,normal
174,80,fat
122,46,fat
139,77,fat
198,73,normal
193,38,thin
131,56,fat
174,63,normal
186,58,thin
153,39,thin
168,56,normal
171,78,fat
190,55,thin
122,73,fat
134,43,normal
144,53,fat
179,67,normal
165,74,fat
159,72,fat
155,45,normal
181,41,thin
164,40,thin
167,62,normal
192,37,thin
140,65,fat
123,58,fat
161,47,thin
159,61,normal
172,44,thin
131,62,fat
134,40,normal
164,55,normal
125,63,fat
184,65,normal
136,77,fat
133,48,fat
176,41,thin
162,57,normal
199,52,thin
177,78,normal
168,40,thin
136,59,fat
176,65,normal
178,46,thin
167,47,thin
152,49,normal
167,68,normal
144,47,normal
146,39,thin
139,70,fat
147,55,normal
190,71,normal
182,36,thin
138,49,fat
180,37,thin
159,46,thin
177,46,thin
123,44,fat
180,70,normal
191,78,normal
125,77,fat
137,74,fat
154,48,normal
135,76,fat
181,69,normal
198,69,thin
150,47,normal
192,77,normal
184,65,normal
189,65,thin
164,46,thin
191,55,thin
147,69,fat
178,41,thin
141,35,thin
185,63,thin
188,64,thin
168,69,normal
162,55,normal
141,63,fat
184,80,normal
188,76,normal
146,48,normal
145,74,fat
120,75,fat
158,65,fat
187,45,thin
199,52,thin
135,44,normal
121,70,fat
198,36,thin
159,55,normal
195,40,thin
155,50,normal
141,39,normal
135,40,normal
158,36,thin
158,64,fat
144,78,fat
171,44,thin
195,40,thin
151,75,fat
200,45,thin
169,60,normal
184,78,normal
142,70,fat
139,76,fat
146,62,fat
190,79,normal
155,73,fat
145,44,normal
171,60,normal
192,45,thin
153,50,normal
159,50,normal
183,51,thin
135,54,fat
189,58,thin
172,40,thin
171,80,fat
153,56,normal
132,73,fat
126,66,fat
189,80,normal
178,53,thin
155,56,normal
154,39,thin
162,76,fat
182,75,normal
153,64,fat
173,37,thin
178,79,normal
129,66,fat
190,55,thin
194,35,thin
196,48,thin
166,62,normal
181,70,normal
161,52,normal
183,60,thin
157,47,normal
132,61,fat
188,69,normal
154,67,fat
126,62,fat
162,78,fat
122,62,fat
142,67,fat
150,51,normal
138,66,fat
141,61,fat
161,57,normal
140,47,normal
131,42,normal
138,66,fat
129,45,fat
125,43,fat
199,50,thin
195,73,normal
149,49,normal
166,36,thin
192,54,thin
149,37,thin
159,36,thin
170,49,thin
165,59,normal
174,71,normal
196,77,normal
177,39,thin
173,46,thin
132,36,normal
169,52,thin
160,78,fat
183,76,normal
125,62,fat
150,53,normal
130,69,fat
175,68,normal
174,54,thin
184,37,thin
190,67,normal
198,70,thin
135,69,fat
154,74,fat
131,75,fat
198,60,thin
134,75,fat
182,80,normal
196,40,thin
187,41,thin
182,62,normal
185,68,normal
152,50,normal
185,75,normal
186,60,thin
182,67,normal
169,72,normal
145,51,normal
195,77,normal
170,54,normal
170,59,normal
126,72,fat
168,73,fat
161,50,normal
161,40,thin
147,76,fat
196,65,thin
182,44,thin
139,79,fat
168,52,thin
172,39,thin
122,75,fat
179,76,normal
168,77,fat
150,47,normal
178,46,thin
121,42,fat
198,80,normal
123,49,fat
157,65,fat
193,60,thin
200,56,thin
149,61,fat
175,41,thin
149,62,fat
150,60,fat
182,49,thin
130,64,fat
164,41,thin
132,52,fat
182,55,thin
153,72,fat
184,63,normal
147,65,fat
121,55,fat
192,37,thin
170,44,thin
139,60,fat
168,39,thin
200,43,thin
147,53,normal
150,74,fat
154,38,thin
124,66,fat
181,43,thin
170,53,thin
131,71,fat
159,80,fat
150,59,fat
146,61,fat
156,41,thin
186,56,thin
170,59,normal
155,73,fat
132,57,fat
165,76,fat
179,71,normal
146,48,normal
140,73,fat
131,75,fat
165,63,normal
136,39,normal
163,69,fat
193,43,thin
126,53,fat
162,64,normal
129,58,fat
150,80,fat
180,66,normal
176,46,thin
160,44,thin
156,60,normal
121,58,fat
132,39,normal
178,35,thin
152,78,fat
149,44,normal
194,73,normal
168,37,thin
134,79,fat
186,66,normal
153,52,normal
188,35,thin
174,66,normal
129,48,fat
185,78,normal
128,58,fat
144,77,fat
184,52,thin
144,71,fat
185,44,thin
150,73,fat
142,78,fat
172,78,fat
189,55,thin
200,41,thin
183,76,normal
184,43,thin
172,35,thin
169,80,fat
125,50,fat
129,50,fat
180,41,thin
138,65,fat
173,74,normal
175,80,fat
200,54,thin
191,44,thin
158,41,thin
122,52,fat
151,76,fat
162,75,fat
174,53,thin
161,65,normal
137,57,fat
131,70,fat
131,80,fat
124,41,fat
188,68,normal
186,48,thin
196,78,normal
178,50,thin
183,46,thin
176,57,thin
191,50,thin
148,38,thin
128,40,normal
169,53,normal
190,52,thin
148,70,fat
149,78,fat
136,74,fat
166,71,fat
129,54,fat
154,72,fat
157,56,normal
129,42,normal
141,35,thin
180,80,normal
199,56,thin
156,79,fat
122,47,fat
137,42,normal
121,37,normal
129,71,fat
162,41,thin
125,63,fat
197,68,thin
123,71,fat
191,69,normal
195,74,normal
129,69,fat
196,63,thin
156,42,thin
149,74,fat
135,41,normal
177,56,thin
130,38,normal
161,53,normal
170,48,thin
168,76,fat
145,47,normal
165,71,fat
142,38,normal
131,77,fat
135,39,normal
186,56,thin
182,35,thin
171,60,normal
155,75,fat
122,72,fat
186,72,normal
153,43,thin
153,57,normal
158,55,normal
137,56,fat
124,36,normal
138,68,fat
160,49,normal
139,64,fat
155,35,thin
190,37,thin
187,35,thin
135,55,fat
182,69,normal
177,62,normal
155,68,fat
181,69,normal
196,65,thin
121,72,fat
174,46,thin
167,78,fat
147,46,normal
146,49,normal
192,75,normal
130,77,fat
169,67,normal
121,62,fat
200,52,thin
132,76,fat
178,42,thin
125,74,fat
145,51,normal
167,78,fat
125,53,fat
121,74,fat
196,38,thin
156,59,normal
134,60,fat
198,39,thin
149,44,normal
140,53,fat
125,47,fat
189,40,thin
160,62,normal
197,64,thin
187,73,normal
154,47,normal
180,54,thin
176,50,thin
123,58,fat
131,68,fat
129,75,fat
198,42,thin
122,70,fat
126,45,fat
157,57,normal
186,45,thin
146,74,fat
122,41,fat
123,57,fat
134,62,fat
185,79,normal
175,57,normal
162,59,normal
121,65,fat
195,60,thin
195,43,thin
153,77,fat
143,53,fat
122,77,fat
200,50,thin
162,59,normal
159,68,fat
193,37,thin
130,50,fat
132,70,fat
173,58,normal
148,72,fat
151,40,thin
129,79,fat
173,54,thin
143,38,normal
152,63,fat
200,36,thin
164,77,fat
143,69,fat
135,37,normal
